"Index","Open","High","Low","Close","Volume"
"1971-05-05",989.2,990.6,989.2,990.3,2154
"1971-05-06",990.7,993,990.6,992.9,3890
"1971-05-07",994.2,994.2,992.5,993,2534
"1971-05-08",993.2,993.9,988.7,988.9,2806
"1971-05-09",988.7,990.7,988.2,989.1,3183
"1971-05-10",988.7,989.6,988.2,989.1,3246
"1971-05-11",989.2,992.2,989.2,990.6,2042
"1971-05-12",991.3,993.3,989.8,990,5347
"1971-05-13",990.3,992.3,990.2,991.7,6343
"1971-05-14",991.8,991.8,986.9,987.8,7744
"1971-05-15",988.3,990,987.6,988.9,4333
"1971-05-16",989.8,991,989.3,990.7,3005
"1971-05-17",991,991.8,990,991,4156
"1971-05-18",992.3,992.3,990.2,990.6,5506
"1971-05-19",990.1,990.6,989,989,3829
"1971-05-20",989.8,990.3,987.4,987.5,5247
"1971-05-21",987.2,987.2,982.8,983,6700
"1971-05-22",978.8,979.1,975.8,977.1,8122
"1971-05-23",978.3,978.9,977.1,978.5,4461
"1971-05-24",978,979,977.3,977.7,3485
"1971-05-25",977.3,979.6,976.4,979.5,3033
"1971-05-26",979.8,980.2,978.1,978.2,2902
"1971-05-27",978.3,979.1,978,978.5,2771
"1971-05-28",977.8,984.9,977.3,979.4,5055
"1971-05-29",979.6,980.5,978.3,978.8,1988
"1971-05-30",979.8,980,979.3,979.4,1405
"1971-05-31",979.3,979.3,975.8,975.9,3343
"1971-06-01",976.3,976.5,974.8,974.9,2891
"1971-06-02",975.6,977.8,975,977.5,3136
"1971-06-03",976.8,977.8,975.4,976.4,2964
"1971-06-04",976.3,978.3,976.1,978,2265
"1971-06-05",977.6,977.8,974.6,974.7,3467
"1971-06-06",974.3,975.5,973.8,974.6,2747
"1971-06-07",974.8,975.5,974.3,974.7,1697
"1971-06-08",975.8,976.3,975,976.2,2970
"1971-06-09",976.8,977,975.2,975.5,2826
"1971-06-10",975.8,976.1,974.9,975.4,2280
"1971-06-11",975.8,975.8,975.4,975.7,2317
"1971-06-12",975.8,980.6,975.5,979.1,4044
"1971-06-13",979.3,979.8,977.1,977.4,3367
"1971-06-14",977.3,978.4,977.3,977.5,1649
"1971-06-15",977.3,978.3,977.1,977.6,2643
"1971-06-16",977.6,978.5,976.5,976.6,4883
"1971-06-17",974.8,975.8,974.3,975.1,4003
"1971-06-18",976,980.5,976,980.4,5429
"1971-06-19",980,983.5,978.8,982.7,7477
"1971-06-20",983.2,986,982.8,983.8,7953
"1971-06-21",984.5,987.2,983.5,983.6,5909
"1971-06-22",984.5,986.3,982.5,986.1,6009
"1971-06-23",989,993.5,988.5,992.3,7882
"1971-06-24",1000,1000,994,994.8,7295
"1971-06-25",992.5,992.5,988,988.7,6107
"1971-06-26",988.5,997,988.5,996.3,6004
"1971-06-27",996.8,1001.5,994,996.5,6972
"1971-06-28",996,999.8,995.5,997.2,6161
"1971-06-29",998,1001.5,996.4,1001.2,7027
"1971-06-30",1007.5,1011.2,1007.5,1011.2,7094
"1971-07-01",1010,1015.5,1007,1010.5,6257
"1971-07-02",1010.5,1011.5,1005,1005.8,6089
"1971-07-03",1008,1010.3,1005,1006.5,5426
"1971-07-04",1007,1009.4,1005.5,1007.4,3488
"1971-07-05",1010,1014,1010,1013.9,4703
"1971-07-06",1012.5,1014,1010,1010.2,4792
"1971-07-07",1008,1008,1000.2,1000.2,4585
"1971-07-08",1000,1000,990.2,992.5,8029
"1971-07-09",997.5,1000,995.6,999.7,3134
"1971-07-10",999,999.5,991,992.8,3726
"1971-07-11",993,997,990.1,996.9,3937
"1971-07-12",999,1002.8,996,998.7,5838
"1971-07-13",997.5,999.5,994.5,996.3,2947
"1971-07-14",997,1001,996.3,1000.5,3033
"1971-07-15",1001,1004.8,1000,1001.8,3495
"1971-07-16",1004,1004.5,1000.2,1002.1,3382
"1971-07-17",1001,1004.5,1000.5,1004.2,3300
"1971-07-18",1003.5,1003.5,998.1,998.3,3053
"1971-07-19",999.5,1007,997.5,1004.9,3608
"1971-07-20",1004,1006.8,1001,1001.3,2695
"1971-07-21",1001,1002.7,995,1002.3,3319
"1971-07-22",1003.5,1004,999.8,999.9,1512
"1971-07-23",999,999,995.5,998.5,2168
"1971-07-24",1001.5,1003,999.5,1001.6,2036
"1971-07-25",999.2,999.2,991.6,992.7,3220
"1971-07-26",993.5,996.2,993,996.1,2297
"1971-07-27",1000,1000,993.5,993.7,3069
"1971-07-28",993.5,995.5,992.2,995.3,3604
"1971-07-29",996.5,997.9,995.5,997,3085
"1971-07-30",997,1000,996.8,997.8,3548
"1971-07-31",998,998.4,994.3,995.5,4128
"1971-08-01",993.8,995.1,992.9,993.8,3402
"1971-08-02",994.3,996,994.3,995.8,2766
"1971-08-03",996.3,997.5,996,997.2,3441
"1971-08-04",997.8,998.3,994.8,995.7,4089
"1971-08-05",994.3,997.8,993.2,997.7,4938
"1971-08-06",997.3,1000.3,997.1,998,7507
"1971-08-07",998.8,999.6,997.3,998.4,5603
"1971-08-08",998.4,999.8,996.8,998.7,4700
"1971-08-09",999.3,1002.8,997.8,1001.7,7538
"1971-08-10",1001.7,1004,1000.8,1001.6,7578
"1971-08-11",1000.3,1002,1000.3,1000.6,5719
"1971-08-12",1000.3,1001.1,998.9,1000.2,4509
"1971-08-13",1000.8,1001.8,999.1,999.2,4437
"1971-08-14",998.8,998.8,996.3,998.5,4036
"1971-08-15",999.3,1000.3,999,999.6,4159
"1971-08-16",999.8,1000.8,998.6,999,3798
"1971-08-17",998.3,1006.3,998.1,1006,7704
"1971-08-18",1005.2,1005.8,1002.5,1003.9,5117
"1971-08-19",1003.3,1007.1,1002.3,1004.4,6916
"1971-08-20",1004.1,1005.5,1002.6,1003,5317
"1971-08-21",1002.3,1003.3,1001.3,1001.5,3983
"1971-08-22",1001.3,1001.5,993.3,994,9517
"1971-08-23",994.8,997.2,992.6,996.5,7686
"1971-08-24",996.8,997.6,991.3,992.9,7307
"1971-08-25",993.3,994.3,990.7,991.6,6198
"1971-08-26",990.5,992.8,990.5,992.2,4286
"1971-08-27",992.8,995.3,992.4,993.2,3971
"1971-08-28",992.8,996.2,992.8,995.4,3050
"1971-08-29",995,997.1,993.8,994.1,3233
"1971-08-30",993.3,993.8,986.6,989,6831
"1971-08-31",989.3,991.3,987.5,990.2,4495
"1971-09-01",989.8,991.8,988.2,991.6,3280
"1971-09-02",991.8,992.6,990.3,991.8,1551
"1971-09-03",991.3,992.8,989.8,992.6,2534
"1971-09-04",993.3,993.6,991.1,991.7,3469
"1971-09-05",990.8,995.8,989.6,995.5,4280
"1971-09-06",994.8,995.3,991.9,992.6,3054
"1971-09-07",993.3,994.8,993.3,993.9,2660
"1971-09-08",994.6,995.2,992.8,993.1,2409
"1971-09-09",992.3,992.8,991.5,991.9,3241
"1971-09-10",991.8,993.5,991.8,992.5,5144
"1971-09-11",993.3,994.5,993.3,994.1,2407
"1971-09-12",991.3,991.3,987.6,989.6,3715
"1971-09-13",990.8,992.9,990.8,992.7,3837
"1971-09-14",993.3,995.7,992.4,994.7,5331
"1971-09-15",994.3,995.3,992.5,993.6,2930
"1971-09-16",993.1,993.8,992.4,992.7,2822
"1971-09-17",992.1,993.8,991.6,993,3700
"1971-09-18",992.3,992.6,991.3,992.2,3103
"1971-09-19",991.6,991.9,988.8,989.1,4123
"1971-09-20",988.5,989.1,987.5,987.9,3689
"1971-09-21",986.8,987,982.2,985.1,6537
"1971-09-22",984.8,986.8,983.3,983.8,4207
"1971-09-23",983.8,984.3,981.8,984.2,3689
"1971-09-24",985.3,985.4,984.1,985.2,2011
"1971-09-25",984.4,986.1,983.5,985.6,2860
"1971-09-26",984.8,984.8,982.3,982.6,2825
"1971-09-27",982,982.8,981,982.6,3279
"1971-09-28",982.6,983.8,982.5,983.4,2897
"1971-09-29",983.8,984,981.5,982.4,3473
"1971-09-30",982.4,984,982.4,983.8,3300
"1971-10-01",983.6,983.9,982.8,983.4,3115
"1971-10-02",982.9,983.1,982.1,982.7,1041
"1971-10-03",982.2,982.2,981,981.1,1108
"1971-10-04",980.7,981.4,980.4,981.1,1881
"1971-10-05",980.4,981.5,980,981,1830
"1971-10-06",980.4,980.8,978,978.2,1775
"1971-10-07",978.4,978.4,976.4,977.8,1854
"1971-10-08",977.9,979.6,977.9,979.5,1728
"1971-10-09",978.9,979.8,978.7,979.5,2461
"1971-10-10",978,979.3,976.9,979.2,1581
"1971-10-11",979.9,983.5,979.7,983.5,2445
"1971-10-12",983.3,986.4,982.5,986.4,1881
"1971-10-13",985.4,985.4,983.2,984.5,1903
"1971-10-14",983.9,987.9,983.7,987.8,2269
"1971-10-15",986.9,990.5,986.5,988.7,2427
"1971-10-16",987.9,988.9,986.4,987.4,1533
"1971-10-17",987.9,988.7,987.2,987.4,1719
"1971-10-18",986.4,989.4,985.9,989.2,1697
"1971-10-19",988.9,992.4,988.5,991.5,2358
"1971-10-20",991.4,993.4,991.4,993.3,2145
"1971-10-21",991.9,991.9,988.1,989.5,2385
"1971-10-22",988.4,988.8,985.6,985.9,2177
"1971-10-23",985.9,987.9,985.9,987.6,2667
"1971-10-24",987.8,988.9,987.2,988.6,1950
"1971-10-25",987.9,988.1,987.2,988,1677
"1971-10-26",986.4,986.4,984.4,984.5,1792
"1971-10-27",983.4,985.5,983.4,985.4,1147
"1971-10-28",985.4,987.2,985.4,986.7,1002
"1971-10-29",987.4,988.9,986.6,988.8,1832
"1971-10-30",988.9,990.1,987.7,989.4,1273
"1971-10-31",989.3,989.5,988.4,988.9,1225
"1971-11-01",988.4,991.9,987.9,991.1,2128
"1971-11-02",991.4,991.4,989.7,990.2,2052
"1971-11-03",989.4,989.4,988.2,988.5,2076
"1971-11-04",989.4,990.4,989,989.3,1764
"1971-11-05",989.6,991.4,989.2,990.8,1837
"1971-11-06",992.4,994.4,992.4,994.4,3068
"1971-11-07",991.5,992.4,987.1,987.8,3628
"1971-11-08",986.9,988.9,986.4,988.3,1310
"1971-11-09",987.4,987.8,986.2,987.3,1236
"1971-11-10",986.9,987.4,986.5,987,2063
"1971-11-11",987.9,988.4,987.4,988.2,1987
"1971-11-12",987.9,989.4,987.9,989.1,3228
"1971-11-13",988.7,989.4,988.2,988.8,4007
"1971-11-14",989.2,992.5,989.2,992.4,4748
"1971-11-15",993.9,993.9,991.1,992.1,4588
"1971-11-16",993.4,993.7,992.4,993.6,4617
"1971-11-17",993.4,994.9,993.4,994.6,5078
"1971-11-18",994.2,994.2,992.8,993.5,3968
"1971-11-19",997.7,998.9,996.2,996.3,5548
"1971-11-20",996.7,996.8,994.7,996,4050
"1971-11-21",994.7,999.6,993,999,8867
"1971-11-22",999.2,1001.2,997.7,1000.8,6357
"1971-11-23",1000.7,1002.7,999.2,1002.2,4789
"1971-11-24",1002.2,1003.4,1000.7,1000.8,7237
"1971-11-25",999.7,999.7,997.7,997.8,5564
"1971-11-26",997.2,1002.2,996.2,996.9,7058
"1971-11-27",996.2,997.2,994.2,996.9,5877
"1971-11-28",996.7,998.4,995.4,996.6,5532
"1971-11-29",997.9,999.7,997.9,999.5,4784
"1971-11-30",1002.5,1004.2,1001.9,1003.4,5850
"1971-12-01",1003.7,1007,1002.7,1005.9,6856
"1971-12-02",1004.7,1014.7,1004.7,1012.6,7133
"1971-12-03",1015.7,1017.7,1014.2,1016.6,6008
"1971-12-04",1013.7,1013.7,1010.7,1011.3,6718
"1971-12-05",1006.7,1010.2,1004.7,1005.8,8931
"1971-12-06",1006.7,1011.5,1006.2,1010.9,5924
"1971-12-07",1010.9,1013.5,1009.2,1013.1,4036
"1971-12-08",1012.7,1014.7,1008.7,1009,5369
"1971-12-09",1009.2,1010.2,1002.2,1002.5,7533
"1971-12-10",1001.2,1001.7,996.2,998,7668
"1971-12-11",998.7,1002.2,998.7,1001,5494
"1971-12-12",1000.2,1000.8,998,1000.3,3023
"1971-12-13",999.7,1001.1,998.7,1000.3,4141
"1971-12-14",999.2,999.2,994,994.8,4602
"1971-12-15",994.2,996,992.2,995,5157
"1971-12-16",995.2,997.7,995.2,997.5,2960
"1971-12-17",997.7,998.6,995.5,996.4,2601
"1971-12-18",997.2,997.7,995.8,997.5,3458
"1971-12-19",998.7,999.1,997.9,998.9,2285
"1971-12-20",1000.7,1000.7,997.9,998.8,2484
"1971-12-21",999.2,999.2,995.7,996.3,4896
"1971-12-22",995.2,997,994.7,996.4,5919
"1971-12-23",996.7,1000.4,996.7,999.8,4794
"1971-12-24",999.8,1001.3,999.3,999.7,4560
"1971-12-25",999.8,1000.1,997.3,998.7,4487
"1971-12-26",998.8,999.5,997.3,999.4,3875
"1971-12-27",999.8,1004.3,999.8,1003.8,5948
"1971-12-28",1006.8,1007.6,1004.8,1007.3,6582
"1971-12-29",1006.3,1006.3,1004.3,1005.7,3477
"1971-12-30",1005.8,1007.3,1002.9,1003,5229
"1971-12-31",1002.5,1003.5,1001.4,1003.4,4416
"1972-01-01",1004.4,1006.1,1003.8,1003.9,5224
"1972-01-02",1004.3,1005.5,1003.4,1004.7,2835
"1972-01-03",1005.9,1006.6,1005,1006.2,4293
"1972-01-04",1010.3,1010.5,1008.3,1009.9,4759
"1972-01-05",1009.8,1010,1007.8,1009.5,5081
"1972-01-06",1008.3,1009.1,1007.3,1007.4,3886
"1972-01-07",1006.8,1007.5,1004.6,1006.7,4089
"1972-01-08",1006.8,1007.3,1004.3,1004.7,3262
"1972-01-09",1004.3,1004.3,1002.1,1002.4,3041
"1972-01-10",1002.3,1002.9,1001.6,1001.7,3589
"1972-01-11",997.8,1003.5,997.8,1002.2,4279
"1972-01-12",1003.1,1003.3,1001.5,1002.1,2418
"1972-01-13",1002.3,1002.8,1001.4,1001.6,3422
"1972-01-14",1000.3,1000.3,998.3,998.6,5159
"1972-01-15",998.8,999.9,998.3,999.4,4063
"1972-01-16",999.3,1000.5,998.9,999.9,4339
"1972-01-17",1000.8,1001.8,1000.5,1001.5,3328
"1972-01-18",1001.5,1002.8,1001.1,1001.9,3220
"1972-01-19",1001.4,1002,1001.2,1001.4,2437
"1972-01-20",1000.8,1001.8,1000.3,1001.5,3666
"1972-01-21",1001.8,1003,1001.5,1002.8,3926
"1972-01-22",1004.3,1006.8,1004.3,1006.6,5239
"1972-01-23",1006.8,1007,1005.4,1006,5402
"1972-01-24",1004.3,1004.6,1003,1004.5,4840
"1972-01-25",1004.6,1005.3,1003.4,1004.2,4366
"1972-01-26",1004.8,1005.4,1003.5,1005,3852
"1972-01-27",1006.8,1008,1005,1005.2,5002
"1972-01-28",1004.8,1005.5,1004,1005.4,3634
"1972-01-29",1005.8,1007.1,1002.8,1003,6054
"1972-01-30",1003.1,1004.4,1003,1004,2827
"1972-01-31",1003.3,1003.3,1000,1000.2,5767
"1972-02-01",999.8,999.8,998,999.5,5353
"1972-02-02",999.9,1002.3,999.9,1002.1,3962
"1972-02-03",1003.1,1005,1002.8,1003.4,5311
"1972-02-04",1002.9,1003.3,1001.2,1003,3834
"1972-02-05",1002.8,1006.2,1002.7,1006,4861
"1972-02-06",1008,1009.8,1007,1007.2,5889
"1972-02-07",1007.6,1008.3,1006,1006.3,5577
"1972-02-08",1010.3,1010.3,1007.9,1010.2,5927
"1972-02-09",1008.4,1009.5,1005,1006.2,5169
"1972-02-10",1007.4,1012.3,1007.3,1010.2,5949
"1972-02-11",1009.3,1010.1,1007.9,1008,4024
"1972-02-12",1006.3,1006.3,1004.1,1005,4589
"1972-02-13",1005.8,1009.6,1005.8,1009.3,3654
"1972-02-14",1010.3,1012.8,1009.5,1010.3,4846
"1972-02-15",1010.8,1012.3,1010.8,1011.2,3490
"1972-02-16",1009.8,1015.7,1008.8,1015.2,5101
"1972-02-17",1015.8,1016.3,1012.3,1014,4939
"1972-02-18",1015.3,1018.3,1014,1014.2,4072
"1972-02-19",1013.3,1016.3,1011.9,1016.1,5127
"1972-02-20",1013.3,1014.8,1011.3,1011.3,4331
"1972-02-21",1012.3,1012.3,1009.4,1011.3,6202
"1972-02-22",1011.3,1012.7,1010.3,1010.8,5925
"1972-02-23",1010.6,1011.4,1009.6,1009.9,5118
"1972-02-24",1009.1,1010.3,1005.9,1007,7786
"1972-02-25",1003.6,1009.3,1003.6,1009,6213
"1972-02-26",1010.1,1011.6,1009.6,1009.9,4066
"1972-02-27",1010.6,1010.8,1009.1,1009.5,4333
"1972-02-28",1008.2,1010.4,1006.7,1006.9,4432
"1972-02-29",1007.4,1007.6,1005.4,1006.3,4967
"1972-03-01",1005.6,1006.1,1002.6,1004,6542
"1972-03-02",1003.6,1005.3,1002.4,1002.7,4629
"1972-03-03",1002.6,1004.1,1001.3,1002.9,6200
"1972-03-04",1003.6,1005,1003.1,1004.6,3494
"1972-03-05",1005.6,1006,1004.4,1004.8,3823
"1972-03-06",1004.6,1005.3,1003.6,1005.1,2990
"1972-03-07",1006.6,1008.4,1006.2,1007.8,4996
"1972-03-08",1008.6,1009.8,1007.3,1008.9,5659
"1972-03-09",1012.1,1012.1,1009.9,1010.1,5565
"1972-03-10",1010.1,1011,1009.6,1010.5,3820
"1972-03-11",1011.6,1013.1,1011.6,1013,4794
"1972-03-12",1012.1,1012.6,1010.7,1011.2,5109
"1972-03-13",1011.6,1012.6,1011.6,1012,5257
"1972-03-14",1011.6,1012,1009.9,1010.4,4362
"1972-03-15",1010.1,1010.4,1009.2,1009.8,3819
"1972-03-16",1009.1,1010.3,1007.7,1008,3334
"1972-03-17",1007.1,1007.5,1004.1,1004.5,7573
"1972-03-18",1004.6,1006.1,1004.4,1005.7,3189
"1972-03-19",1005.6,1006.5,1004.7,1005.6,4254
"1972-03-20",1005.4,1008.6,1005.4,1008.4,4210
"1972-03-21",1007.8,1009.8,1006.1,1007.7,4247
"1972-03-22",1006.1,1006.1,1003.7,1004,5384
"1972-03-23",1003.6,1005.1,1002.8,1005,4192
"1972-03-24",1004.6,1005.3,1002.8,1002.9,3031
"1972-03-25",1001.6,1002.1,999.4,1000,4670
"1972-03-26",1000.9,1002.1,1000.9,1001.5,3588
"1972-03-27",1002.2,1003,1000,1000.1,4862
"1972-03-28",999.6,1000.1,998.6,999.9,3870
"1972-03-29",1000.1,1000.1,999,999.3,1974
"1972-03-30",999.1,999.6,998.6,999.1,2992
"1972-03-31",999.7,1001.1,998.5,1000.5,3998
"1972-04-01",1000.5,1001.4,1000.1,1000.5,4458
"1972-04-02",1000.1,1000.7,999,999.1,5346
"1972-04-03",999.1,1001.1,997.6,997.8,7760
"1972-04-04",996.1,997.3,994.1,994.5,5702
"1972-04-05",994,995.4,993.5,993.8,6016
"1972-04-06",994.8,999.2,994.8,997.1,7173
"1972-04-07",998.2,999,997.1,998.8,4743
"1972-04-08",999.7,1001.2,999.5,1001.1,6125
"1972-04-09",1000.7,1000.7,996.5,996.7,7397
"1972-04-10",995.7,996.5,992.9,993.8,11662
"1972-04-11",994.4,995.4,993.9,994.8,6541
"1972-04-12",995.2,996.7,994.7,996.6,5180
"1972-04-13",997.5,997.7,993.9,994.2,5198
"1972-04-14",993.7,994.2,992.2,993.3,5225
"1972-04-15",993.7,994.2,992.3,993.9,4306
"1972-04-16",993.7,994.2,992.4,992.7,4679
"1972-04-17",992.7,996.7,992.5,996.3,5944
"1972-04-18",996.1,996.7,994.4,994.5,3553
"1972-04-19",994.7,996.6,994.3,996.3,3934
"1972-04-20",997.2,998.2,996.2,997.9,5963
"1972-04-21",997.7,999.3,996.5,998.4,6342
"1972-04-22",998.4,998.8,996,996.1,4971
"1972-04-23",996.7,997.2,995.7,996.4,3521
"1972-04-24",997,998,995.3,997.8,5698
"1972-04-25",996.7,998,996.3,996.6,5228
"1972-04-26",996.7,998.5,996.7,998,4233
"1972-04-27",997.2,997.9,996.4,997.1,4108
"1972-04-28",997.2,998.5,997.2,998,4813
"1972-04-29",998,998.7,997.5,997.8,4625
"1972-04-30",997.2,1001.5,996.8,1001.3,7529
"1972-05-01",1001.2,1005.1,1000.5,1002.6,7788
"1972-05-02",1002.2,1005.6,1001.4,1004.1,7230
"1972-05-03",1006.2,1011.9,1004.7,1006.4,7155
"1972-05-04",1006.2,1006.7,1004.2,1004.9,5632
"1972-05-05",1004.7,1008.9,1004.7,1007.6,4424
"1972-05-06",1010.2,1014.2,1010.2,1012.8,4916
"1972-05-07",1014.2,1020.2,1010.7,1019.5,6160
"1972-05-08",1017.2,1021.2,1016.2,1017.7,3867
"1972-05-09",1017.2,1023.2,1014.7,1017.2,6312
"1972-05-10",1018.2,1026.7,1018.2,1024.4,5835
"1972-05-11",1027.2,1029.7,1025.2,1027.7,6537
"1972-05-12",1037.7,1037.7,1031.7,1035.5,6165
"1972-05-13",1033.2,1034.2,1028.9,1031.2,4891
"1972-05-14",1031.7,1032.2,1025.2,1028.7,5598
"1972-05-15",1030.2,1030.2,1018.7,1018.7,5472
"1972-05-16",1017.7,1018.7,1008.7,1008.7,6825
"1972-05-17",1001.2,1006.5,999.3,1000.4,3272
"1972-05-18",1001.6,1006.1,1001.6,1005.3,5153
"1972-05-19",1006.6,1007.1,1004.6,1006.7,5775
"1972-05-20",1006.1,1014.1,1006.1,1013.4,4216
"1972-05-21",1013.1,1014.1,1010.3,1012.3,4372
"1972-05-22",1011.6,1014.5,1011.1,1012.8,2812
"1972-05-23",1011.6,1012.6,1005.8,1007.3,4412
"1972-05-24",1006.6,1009.1,1004.7,1008.9,3381
"1972-05-25",1006.1,1007.6,1001.2,1001.9,4665
"1972-05-26",1000.1,1006.1,1000.1,1005.5,3608
"1972-05-27",1006.6,1009.1,1003.2,1005.1,3144
"1972-05-28",1005.6,1006.6,1004.6,1005.9,3094
"1972-05-29",1008.1,1009.1,1007.6,1008.3,2739
"1972-05-30",1007.6,1008.1,1004.1,1004.9,3883
"1972-05-31",1005.1,1009.1,1004.6,1008.9,3312
"1972-06-01",1010.1,1010.1,1004.6,1005.8,3888
"1972-06-02",1004.1,1004.8,1001.4,1004.4,3795
"1972-06-03",1003.1,1003.1,1000.8,1001.9,3980
"1972-06-04",1001.6,1003.5,999.2,1002.8,3032
"1972-06-05",1004.1,1004.6,997.1,997.4,4066
"1972-06-06",996.1,996.1,989.9,991.2,4832
"1972-06-07",993.1,993.6,991.6,992.1,2967
"1972-06-08",993,994,992.5,993.2,2367
"1972-06-09",994.2,994.2,992.2,993.1,884
"1972-06-10",992.8,993,991.8,992.9,1634
"1972-06-11",991.5,992,988.8,988.9,2237
"1972-06-12",989.2,990.3,988.6,988.9,1073
"1972-06-13",989,990.4,988.2,990,1514
"1972-06-14",991.5,991.5,990,991,1587
"1972-06-15",991.5,992,990.7,991.8,1473
"1972-06-16",988.1,988.1,985.5,986.9,1595
"1972-06-17",987.8,994,987.5,992.7,1996
"1972-06-18",992,992,989,989.2,2329
"1972-06-19",988,992,987.7,991.9,2946
"1972-06-20",991,992.5,990.2,992.1,1781
"1972-06-21",990.5,991.5,990,990.9,1879
"1972-06-22",991,994.2,990.6,994.2,2018
"1972-06-23",994.8,994.8,992.2,992.4,2344
"1972-06-24",992,992.5,991,992.5,1542
"1972-06-25",992.6,993.5,992,993.2,1376
"1972-06-26",993,993.3,991,991.7,1641
"1972-06-27",991.7,991.7,989.2,990.9,1592
"1972-06-28",990,993.2,990,991.9,2853
"1972-06-29",993.5,994,991.5,991.6,3130
"1972-06-30",991.3,992.3,991,992.2,1825
"1972-07-01",992.1,992.3,985.4,986.8,2657
"1972-07-02",986.8,988.9,986.2,988.8,1312
"1972-07-03",988.6,988.6,986.1,986.5,1275
"1972-07-04",985.6,986.9,984.6,985.9,1249
"1972-07-05",985.4,987.3,984.7,987.2,1425
"1972-07-06",986.4,987.1,985.1,985.2,1549
"1972-07-07",985.1,986.9,984.9,986.8,2039
"1972-07-08",987.6,996.8,987.6,996.8,2686
"1972-07-09",995.6,995.6,988.6,988.7,2063
"1972-07-10",988.1,992.6,987.6,990,2215
"1972-07-11",993.6,998.1,990.9,991.3,2272
"1972-07-12",990.6,992.6,989.2,989.9,2411
"1972-07-13",992.1,995.1,991.4,992,1852
"1972-07-14",991.1,993.3,990.9,993.1,1892
"1972-07-15",993.6,993.6,991.1,991.7,1411
"1972-07-16",991.6,991.6,988.9,989.3,2272
"1972-07-17",988.8,990.9,988.2,989.3,2752
"1972-07-18",993.1,999.3,992.8,998.9,2564
"1972-07-19",996.1,997.1,993.3,993.5,1845
"1972-07-20",995,1001.5,995,996.5,7338
"1972-07-21",999.5,999.5,990,993.8,7986
"1972-07-22",992.1,994.4,991.3,993.2,5578
"1972-07-23",993,994.2,991.7,992.1,4351
"1972-07-24",993,993,990.7,992.2,3292
"1972-07-25",990.5,990.5,988.5,988.8,5447
"1972-07-26",989.8,990.5,985.3,985.8,7476
"1972-07-27",986.5,987.9,984,986.2,6735
"1972-07-28",986.5,986.5,984.3,984.4,4703
"1972-07-29",984.5,984.9,983.3,983.6,5538
"1972-07-30",983,983.2,979.3,979.4,8792
"1972-07-31",979,981,978,980.4,7128
"1972-08-01",980.6,981.5,980.1,981.4,2407
"1972-08-02",981.5,982.2,980.6,981.5,3361
"1972-08-03",981.5,982.5,980.5,980.8,3986
"1972-08-04",979.5,979.5,978,978.8,4841
"1972-08-05",979.2,979.3,976.1,976.4,4664
"1972-08-06",976.3,976.3,973.7,975.4,5425
"1972-08-07",976,976.8,974.8,976.4,3649
"1972-08-08",976,976.1,973.5,974.4,4713
"1972-08-09",973,976,972.5,974.4,3926
"1972-08-10",974.8,975.7,974.4,975.1,3415
"1972-08-11",976.3,978.9,975.6,978.1,4402
"1972-08-12",978,978,974.7,975.7,3743
"1972-08-13",975.5,978.7,975,978,4040
"1972-08-14",978.5,980.4,978.3,978.6,3594
"1972-08-15",980.2,980.2,977.8,978.6,3985
"1972-08-16",978.5,979.7,977.3,978.4,2787
"1972-08-17",979,979.5,978.4,979.3,2547
"1972-08-18",979.5,980.5,979.5,980.4,3191
"1972-08-19",980.7,986,980.5,985.3,4333
"1972-08-20",984.5,986.3,983.6,984.7,4818
"1972-08-21",986.3,988.2,986,988.1,3503
"1972-08-22",987.5,991.5,987.5,991.4,3957
"1972-08-23",992,992.8,989.3,992.3,3788
"1972-08-24",990.5,991,989,990.1,1792
"1972-08-25",990,991.5,988.7,990.8,2409
"1972-08-26",992.5,994.3,991.6,993.9,3985
"1972-08-27",994.5,995,992.7,994.1,2464
"1972-08-28",993.7,993.7,988,988.8,3096
"1972-08-29",989,990.5,988.5,990.4,1899
"1972-08-30",991.5,992,988.2,988.8,2942
"1972-08-31",988.5,989.7,987,989.6,3017
"1972-09-01",991,993,991,992.3,1987
"1972-09-02",993.6,993.6,991.1,991.9,2698
"1972-09-03",991.1,993.1,989.7,992.9,1798
"1972-09-04",991.1,992.6,989.9,990.9,1664
"1972-09-05",989.9,989.9,986.1,986.2,4255
"1972-09-06",985.8,985.8,983.1,985.4,3125
"1972-09-07",984.6,984.6,983.3,983.8,2397
"1972-09-08",986.1,986.6,984.7,985.5,2703
"1972-09-09",985.1,985.1,983.7,984.7,2912
"1972-09-10",985.6,986.6,985.2,985.9,2946
"1972-09-11",984.6,986.6,984.4,986.1,2913
"1972-09-12",985.6,985.6,983.7,984.2,2304
"1972-09-13",984.3,985.8,984.3,985.3,2171
"1972-09-14",985.3,985.7,984.4,985.3,1840
"1972-09-15",984.6,985.1,984.1,984.4,1682
"1972-09-16",985.1,985.1,983.4,983.8,1636
"1972-09-17",983.6,983.9,979.4,980.4,3299
"1972-09-18",980.7,982.5,978.6,979.2,3672
"1972-09-19",979.1,979.6,978.1,979.3,4906
"1972-09-20",977.9,978.9,976.9,977.8,3370
"1972-09-21",978.1,980.5,977.7,980.2,4583
"1972-09-22",978.9,979.4,976.9,977.4,4768
"1972-09-23",967.4,968.6,967.4,967.4,6426
"1972-09-24",965.9,974.9,965.9,973.8,5135
